date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2017-06-25,654773209.652,13921.0,2300180000.0,44.49,354372000.0,14425.0,146.29081753,
2017-06-26,1144515107.13,18325.0,2277350000.0,44.04,538072000.0,13475.0,228.78654551,
2017-06-27,586073052.931,18300.0,2127600000.0,41.13,565265000.0,13425.0,136.37013339,
2017-06-28,417929634.421,16663.0,2111870000.0,40.82,353444000.0,14400.0,74.6416845301,
2017-06-29,305826687.947,14441.0,2216710000.0,42.83,300131000.0,15675.0,58.96455004,
2017-06-30,175239511.997,13537.0,2124870000.0,41.04,251184000.0,14925.0,58.8325882,
2017-07-01,295122010.503,12158.0,2092370000.0,40.4,225507000.0,13625.0,39.7790603099,
2017-07-02,285426320.48,12775.0,2017570000.0,38.95,315630000.0,13975.0,36.19363737,
2017-07-03,618796989.799,20211.0,2149160000.0,41.48,729938000.0,13775.0,108.26680566,
2017-07-04,812075910.287,21300.0,2413260000.0,46.56,1101750000.0,15325.0,108.8688851,
2017-07-05,1410111520.52,23349.0,2865630000.0,55.27,790609000.0,15800.0,107.15894086,
2017-07-06,739467848.123,18614.0,2758680000.0,53.2,461149000.0,15875.0,82.26940124,
2017-07-07,741104695.273,18905.0,2650900000.0,51.1,553712000.0,16350.0,68.59131955,
2017-07-08,745165988.169,17701.0,2420160000.0,46.64,604987000.0,14325.0,52.55051941,
2017-07-09,408251325.633,14954.0,2717950000.0,52.36,409244000.0,13800.0,38.33627445,
2017-07-10,622287857.407,17509.0,2591230000.0,49.91,373253000.0,14775.0,46.06521702,
2017-07-11,1305066303.43,21507.0,2403210000.0,46.27,400045000.0,14375.0,60.82787682,
2017-07-12,1081428484.01,18109.0,2350960000.0,45.26,369964000.0,13825.0,57.9802861297,
2017-07-13,570532320.098,17107.0,2531820000.0,48.72,229105000.0,16000.0,52.08692915,
2017-07-14,535106987.623,18550.0,2409670000.0,46.36,320419000.0,14250.0,58.9440387698,
2017-07-15,513451777.586,18670.0,2225560000.0,42.81,327332000.0,14450.0,48.4546665599,
2017-07-16,1060154401.65,19372.0,2024150000.0,38.92,393366000.0,15625.0,42.17702113,
2017-07-17,399961408.116,19151.0,2142760000.0,41.19,355036000.0,16725.0,61.47306325,
2017-07-18,434717190.987,20407.0,2218090000.0,42.62,380816000.0,16100.0,88.6414303,
2017-07-19,411940443.059,19953.0,2308550000.0,44.35,246377000.0,17425.0,82.6472523,
2017-07-20,296969583.403,18309.0,2132670000.0,40.96,354802000.0,15675.0,147.28544284,
2017-07-21,1106726639.74,23776.0,2347580000.0,45.07,286020000.0,19450.0,85.2409229299,
2017-07-22,1744277225.12,16352.0,2385020000.0,45.77,132333000.0,15725.0,66.1942269499,
2017-07-23,272853844.067,17133.0,2430320000.0,46.63,219257000.0,16350.0,49.15613262,
2017-07-24,206614976.024,17043.0,2302370000.0,44.16,158532000.0,14575.0,53.5052492301,
2017-07-25,660195111.573,19513.0,2319870000.0,44.48,206307000.0,14075.0,54.5900783198,
2017-07-26,418346248.117,16598.0,2206000000.0,42.29,121389000.0,14525.0,46.7496042599,
2017-07-27,659518537.1,16271.0,2210020000.0,42.35,81714000.0,15325.0,40.6540978399,
2017-07-28,206818030.573,18711.0,2203520000.0,42.22,137556000.0,15625.0,39.62974863,
2017-07-29,515980406.005,15458.0,2117650000.0,40.56,109945000.0,15975.0,40.15129163,
2017-07-30,299539695.315,14256.0,2150970000.0,41.18,75746700.0,16350.0,33.4676168195,
2017-07-31,288536107.431,18436.0,2107540000.0,40.34,240821000.0,14175.0,66.7173487197,
2017-08-01,255357206.575,16693.0,2248110000.0,43.02,203656000.0,14725.0,74.8370109301,
2017-08-02,281380994.908,18365.0,2251650000.0,43.07,103557000.0,15125.0,66.2601531799,
2017-08-03,499222803.09,18659.0,2206190000.0,42.19,95497600.0,14425.0,68.2354527397,
2017-08-04,217725811.87,18595.0,2243440000.0,42.89,114810000.0,15175.0,72.2625501493,
2017-08-05,619758410.353,21275.0,2275090000.0,43.49,248320000.0,14425.0,73.9361825101,
2017-08-06,517951441.376,18828.0,2451490000.0,46.84,147891000.0,13550.0,61.99959851,
2017-08-07,840988509.925,19102.0,2364540000.0,45.17,106560000.0,14600.0,74.8242118797,
2017-08-08,1349939672.49,21047.0,2403230000.0,45.9,205565000.0,15125.0,88.4780565997,
2017-08-09,306876989.412,20641.0,2544750000.0,48.59,253103000.0,14525.0,74.15950944,
2017-08-10,597143616.588,20216.0,2517300000.0,48.05,121661000.0,14700.0,69.83854259,
2017-08-11,1185598487.98,25842.0,2431830000.0,46.4,137644000.0,14650.0,79.3247736801,
2017-08-12,1057091260.73,20097.0,2466360000.0,47.05,142065000.0,14350.0,61.0698499196,
2017-08-13,2582318955.03,19976.0,2441760000.0,46.57,242565000.0,15625.0,51.8765679203,
2017-08-14,1855250636.36,20104.0,2403870000.0,45.83,114402000.0,13925.0,85.0367125699,
2017-08-15,314701957.781,21660.0,2403520000.0,45.81,206081000.0,13675.0,99.53130708,
2017-08-16,179847388.743,20056.0,2275660000.0,43.37,120765000.0,13150.0,84.94172057,
2017-08-17,142905268.525,19879.0,2318000000.0,44.18,104020000.0,13975.0,74.84280012,
2017-08-18,349306608.029,22554.0,2304770000.0,43.9,293350000.0,14025.0,83.57480813,
2017-08-19,165900927.892,19537.0,2471190000.0,47.05,155404000.0,13650.0,68.28600734,
2017-08-20,130692399.564,16429.0,2383680000.0,45.38,138850000.0,15175.0,44.46072792,
2017-08-21,236273619.519,20001.0,2427130000.0,46.19,207172000.0,14675.0,76.87571584,
2017-08-22,229312707.322,18246.0,2517440000.0,47.9,163104000.0,16225.0,65.8983309,
2017-08-23,360175439.199,26066.0,2456090000.0,46.71,447188000.0,15325.0,108.80711071,
2017-08-24,634789235.134,26375.0,2778190000.0,52.82,391342000.0,15475.0,101.23586206,
2017-08-25,280409427.033,20531.0,2639490000.0,50.17,157619000.0,15775.0,70.34294316,
2017-08-26,201619055.508,18880.0,2692560000.0,51.17,126024000.0,15450.0,57.69399216,
2017-08-27,613448933.145,28107.0,2726990000.0,51.8,890546000.0,17150.0,65.53794887,
2017-08-28,564846085.387,26564.0,3231200000.0,61.36,556637000.0,17675.0,68.92313876,
2017-08-29,464620755.278,26515.0,3286610000.0,62.39,294799000.0,17575.0,72.13628897,
2017-08-30,384407499.097,24919.0,3328240000.0,63.16,240309000.0,17525.0,59.69250745,
2017-08-31,604144850.063,30563.0,3381750000.0,64.16,633147000.0,15075.0,54.9218268498,
2017-09-01,1740031130.78,44067.0,3735870000.0,70.86,1551740000.0,15500.0,79.2467971701,
2017-09-02,1010858995.15,32475.0,4526680000.0,85.83,1363990000.0,14950.0,68.39780269,
2017-09-03,488834536.825,21931.0,4166600000.0,78.98,675462000.0,14675.0,56.71553328,
2017-09-04,1227639154.89,32986.0,4049140000.0,76.73,922041000.0,13025.0,100.10703669,
2017-09-05,618332721.238,30852.0,3444150000.0,65.25,1016090000.0,14800.0,97.08176973,
2017-09-06,878640533.835,29107.0,3789670000.0,71.78,830718000.0,16425.0,85.6548710802,
2017-09-07,417025602.506,25690.0,4218690000.0,79.88,526829000.0,15575.0,53.50008208,
2017-09-08,894357423.72,28624.0,4144630000.0,78.45,930673000.0,16725.0,56.25140801,
2017-09-09,700102876.323,22738.0,3551950000.0,67.21,467895000.0,14500.0,64.39343944,
2017-09-10,875739492.343,23481.0,3478400000.0,65.8,529848000.0,13175.0,80.38322455,
2017-09-11,466968359.186,22840.0,3259510000.0,61.65,412076000.0,14925.0,52.8084908,
2017-09-12,500054106.239,24390.0,3503300000.0,66.24,481218000.0,14225.0,50.1298429401,
2017-09-13,299734171.579,24893.0,3402820000.0,64.32,501522000.0,14475.0,55.39130381,
2017-09-14,996367159.311,34548.0,3261960000.0,61.64,749714000.0,15525.0,73.9338568,
2017-09-15,1563129607.75,43144.0,2206520000.0,41.69,1554340000.0,14975.0,116.14098778,
2017-09-16,1171264195.54,27542.0,2548580000.0,48.13,562278000.0,15350.0,118.04916809,
2017-09-17,669237418.871,22012.0,2554450000.0,48.23,245262000.0,15175.0,66.6682630501,
2017-09-18,1258727486.84,29051.0,2571070000.0,48.53,408675000.0,15125.0,89.6765209799,
2017-09-19,887357828.248,25992.0,2950880000.0,55.68,286583000.0,13675.0,58.81646328,
2017-09-20,1605799468.7,24168.0,2795880000.0,52.74,160252000.0,15700.0,54.0230034002,
2017-09-21,1318435637.44,25888.0,2739370000.0,51.66,229363000.0,15125.0,45.9124154198,
2017-09-22,977455747.275,22860.0,2474380000.0,46.65,218134000.0,15075.0,39.3914771199,
2017-09-23,704786511.2,18540.0,2554900000.0,48.16,142073000.0,14875.0,32.9295460799,
2017-09-24,358387074.104,16531.0,2613620000.0,49.25,82147100.0,15300.0,32.13520131,
2017-09-25,498491932.493,21181.0,2527830000.0,47.62,208641000.0,14825.0,48.9608056299,
2017-09-26,456931714.582,21480.0,2744540000.0,51.69,173663000.0,14875.0,45.88980176,
2017-09-27,588720312.747,21831.0,2739380000.0,51.58,220363000.0,13350.0,44.8523686801,
2017-09-28,1090838183.51,22614.0,2986370000.0,56.21,202009000.0,15250.0,46.1475797801,
2017-09-29,403723250.652,20473.0,2875460000.0,54.11,186560000.0,15125.0,39.5937698501,
2017-09-30,626506635.719,18333.0,2797460000.0,52.63,131446000.0,15750.0,36.93322947,
2017-10-01,444152696.766,17501.0,2931740000.0,55.14,100183000.0,15725.0,31.46515158,
2017-10-02,414648188.016,20685.0,2901270000.0,54.55,95474600.0,14750.0,32.3544002,
2017-10-03,543993774.342,19392.0,2840540000.0,53.39,88516100.0,14700.0,29.12156973,
2017-10-04,376362351.229,18975.0,2782460000.0,52.28,77473400.0,15275.0,27.6091406399,
2017-10-05,237602059.316,19455.0,2736260000.0,51.4,69594400.0,13725.0,27.03660608,
2017-10-06,157418126.885,20561.0,2749460000.0,51.64,59355900.0,14575.0,27.67239589,
2017-10-07,126786051.503,18558.0,2776920000.0,52.14,51786200.0,14400.0,26.36576941,
2017-10-08,237606421.512,19846.0,2796640000.0,52.49,100841000.0,14775.0,28.6309135501,
2017-10-09,442071451.287,23158.0,2828800000.0,53.08,152366000.0,14175.0,33.0972643601,
2017-10-10,299220008.0,21902.0,2673460000.0,50.15,90415500.0,13100.0,30.6100825499,
2017-10-11,205953787.604,20247.0,2706060000.0,50.75,57390100.0,13650.0,27.4349881,
2017-10-12,468676865.328,28669.0,2713870000.0,50.89,341369000.0,13825.0,45.78326481,
2017-10-13,517527547.059,31319.0,3230160000.0,60.55,357124000.0,14400.0,50.05892393,
2017-10-14,351605397.25,24482.0,3169870000.0,59.41,313106000.0,15850.0,35.6935180899,
2017-10-15,362214475.024,23927.0,3422800000.0,64.13,453940000.0,16750.0,38.7940018899,
2017-10-16,260162387.654,27154.0,3508860000.0,65.72,200428000.0,15100.0,38.92082551,
2017-10-17,312909798.796,27196.0,3454040000.0,64.67,205363000.0,14025.0,40.45442159,
2017-10-18,315922690.066,26667.0,3183230000.0,59.59,283869000.0,14850.0,38.6647476499,
2017-10-19,239394585.998,25230.0,3250090000.0,60.82,160943000.0,14225.0,35.92169129,
2017-10-20,219952163.255,25409.0,3196870000.0,59.81,150542000.0,14425.0,34.1227325,
2017-10-21,272167634.884,24063.0,3224150000.0,60.3,139503000.0,14475.0,36.34813825,
2017-10-22,209622090.525,21477.0,3116350000.0,58.27,96781400.0,13475.0,31.9168444101,
2017-10-23,349719741.181,29762.0,3036830000.0,56.77,177315000.0,15300.0,46.9473098201,
2017-10-24,288167265.244,30002.0,2940790000.0,54.96,199789000.0,14175.0,46.10254916,
2017-10-25,235944827.183,25209.0,2994670000.0,55.95,114510000.0,14325.0,37.41289924,
2017-10-26,215992015.254,25724.0,3023150000.0,56.47,81104700.0,13925.0,39.38809325,
2017-10-27,173006316.357,25536.0,2981330000.0,55.67,78923100.0,14850.0,39.80518514,
2017-10-28,154701105.693,21768.0,2966700000.0,55.38,71063200.0,15700.0,36.19371105,
2017-10-29,1359490964.99,22828.0,2929280000.0,54.67,138340000.0,14825.0,37.1003783499,
2017-10-30,2067285791.32,25684.0,3046410000.0,56.84,129287000.0,15675.0,37.4317704899,
2017-10-31,1970383303.18,21538.0,3021830000.0,56.37,99381100.0,14025.0,34.9627307898,
2017-11-01,2228372947.89,24157.0,2989140000.0,55.74,112759000.0,14125.0,39.5441998599,
2017-11-02,2064554793.61,27529.0,2872910000.0,53.56,221077000.0,12650.0,41.8517524999,
2017-11-03,2221464533.43,24524.0,2928260000.0,54.58,150030000.0,14425.0,36.4548024099,
2017-11-04,1684619454.26,19249.0,3016940000.0,56.22,83633100.0,16075.0,27.12560016,
2017-11-05,1640384437.17,18545.0,2953940000.0,55.03,84302000.0,13400.0,28.6130368399,
2017-11-06,1879156659.24,20785.0,2940380000.0,54.76,133918000.0,13825.0,31.4788880601,
2017-11-07,2207136023.61,27637.0,2953400000.0,54.99,402670000.0,14300.0,42.80430402,
2017-11-08,1967030297.98,27657.0,3283270000.0,61.11,349454000.0,13925.0,45.7700158699,
2017-11-09,2340125503.07,29077.0,3358100000.0,62.49,279653000.0,14550.0,48.8077783899,
2017-11-10,2020352489.85,29698.0,3463640000.0,64.44,291596000.0,16350.0,45.12791659,
2017-11-11,1694935097.79,25978.0,3191150000.0,59.35,272494000.0,15600.0,37.6050261798,
2017-11-12,2039703232.55,34159.0,3351310000.0,62.31,322820000.0,17875.0,53.9412559597,
2017-11-13,1336722160.11,26605.0,3183830000.0,59.18,237478000.0,13675.0,40.2022499098,
2017-11-14,1556907519.65,24375.0,3317410000.0,61.64,174111000.0,13700.0,51.9141922099,
2017-11-15,1265522536.36,26290.0,3379200000.0,62.78,194636000.0,13075.0,68.1552131799,
2017-11-16,1658375379.94,30400.0,3435690000.0,63.81,418129000.0,12875.78125,44.3920151698,
2017-11-17,1539338629.77,31024.0,3794080000.0,70.45,350505000.0,13750.0,46.8662687398,
2017-11-18,1192852574.88,24365.0,3631120000.0,67.41,174063000.0,15825.0,40.3543003198,
2017-11-19,1173484069.9,23815.0,3745710000.0,69.51,243057000.0,17400.0,52.1512636198,
2017-11-20,1239585332.76,29536.0,3849390000.0,71.41,188976000.0,16875.0,42.3714456799,
2017-11-21,1287068445.46,29760.0,3892860000.0,72.2,231665000.0,14600.0,44.0170283398,
2017-11-22,962636517.905,28407.0,3785260000.0,70.18,157890000.0,13850.0,45.7242428499,
2017-11-23,1032315594.67,30623.0,3882950000.0,71.98,315247000.0,13750.0,47.2552889999,
2017-11-24,1047679881.95,28816.0,3946910000.0,73.14,287392000.0,14050.0,48.3054835499,
2017-11-25,1225269427.92,33856.0,4205220000.0,77.91,487897000.0,13725.0,78.9434943505,
2017-11-26,1350917596.17,33004.0,4801830000.0,88.94,357457000.0,16175.0,57.42409661,
2017-11-27,1469669857.72,40417.0,4638580000.0,85.89,429591000.0,17775.0,66.40327725,
2017-11-28,1567925262.45,43480.0,4955290000.0,91.72,388931000.0,16750.0,66.8239174301,
2017-11-29,1778597526.04,55781.0,5188580000.0,96.01,786820000.0,17450.0,79.16421708,
2017-11-30,1381403060.99,42914.0,4662340000.0,86.25,481948000.0,14700.0,61.6000920199,
2017-12-01,1124744513.48,40679.0,4758600000.0,88.0,561343000.0,12900.0,68.4855807702,
2017-12-02,1122786913.23,38855.0,5351330000.0,98.94,402554000.0,12275.0,64.95625292,
2017-12-03,1129998267.7,39697.0,5420380000.0,100.19,364022000.0,14025.0,64.2946230001,
2017-12-04,1403544350.8,45698.0,5486740000.0,101.4,331151000.0,16700.0,98.7547842998,
2017-12-05,1685633378.35,53733.0,5644390000.0,104.28,328726000.0,17825.0,143.39216086,
2017-12-06,1434370704.27,68780.0,5548860000.0,102.48,547512000.0,19075.0,145.80314266,
2017-12-07,1248825160.2,64009.0,5415710000.0,99.98,645691000.0,19425.0,97.4208482101,
2017-12-08,1969481143.94,70853.0,5327910000.0,98.33,1515560000.0,22825.0,130.62367601,
2017-12-09,2667594580.45,79163.0,6910360000.0,127.48,2436540000.0,16975.0,112.30710205,
2017-12-10,1421912206.93,53943.0,8438840000.0,155.63,1087340000.0,18675.0,89.4021302,
2017-12-11,2174240812.24,79265.0,8042020000.0,148.26,2913980000.0,17925.0,122.99117854,
2017-12-12,7638160590.02,156717.0,11528600000.0,212.46,6961680000.0,14250.0,360.900449,
2017-12-13,7687014672.18,136446.0,17116500000.0,315.36,3409790000.0,15525.0,482.91752641,
2017-12-14,3748563097.12,143609.0,16352400000.0,301.2,2114880000.0,15750.0,321.96257662,
2017-12-15,4179439512.46,116514.0,15258500000.0,280.97,2599940000.0,15300.0,128.03332985,
2017-12-16,2582663924.86,108366.0,16260700000.0,299.34,1291380000.0,17075.0,115.79107565,
2017-12-17,2898540082.94,107871.0,16398800000.0,301.78,1703580000.0,15150.0,126.3619212,
2017-12-18,2792750736.01,110604.0,17336500000.0,318.95,1966600000.0,15100.0,200.26269099,
2017-12-19,5938053298.44,138052.0,19525500000.0,359.13,2150480000.0,13425.0,143.07260579,
2017-12-20,5435595187.53,143881.0,19012500000.0,349.6,2104060000.0,14075.0,673.72984037,
2017-12-21,11756695462.2,162372.0,17116600000.0,314.66,1555940000.0,14100.0,752.61361958,
2017-12-22,4639956647.5,149956.0,17371200000.0,319.26,2938040000.0,14925.0,534.84132656,
2017-12-23,2583424365.25,117738.0,14655200000.0,269.27,1352580000.0,15100.0,335.60839627,
2017-12-24,1642982737.61,81111.0,15842900000.0,291.01,1122910000.0,15375.0,202.99896498,
2017-12-25,1358163086.53,77925.0,15111400000.0,277.49,804377000.0,14100.0,172.98782039,
2017-12-26,1206437969.35,82613.0,14876400000.0,273.11,842993000.0,15525.0,183.82219258,
2017-12-27,1799705552.31,112765.0,15615200000.0,286.59,777138000.0,14900.0,267.51394684,
2017-12-28,3283120850.84,111207.0,14831200000.0,272.13,2593240000.0,14825.0,321.66313634,
2017-12-29,5112717920.03,155481.0,13648200000.0,250.35,1392210000.0,14950.0,231.12994152,
2017-12-30,1770454678.1,141900.0,13364800000.0,245.09,943667000.0,14900.0,441.52430017,
2017-12-31,3100976078.8,105948.0,11835100000.0,216.97,771042000.0,14300.0,396.27645139,
2018-01-01,1395521843.83,83076.0,12639700000.0,231.67,633142000.0,13700.0,158.74468504,
2018-01-02,2788360225.98,127924.0,12496900000.0,228.99,1237950000.0,13875.0,214.30741106,
2018-01-03,3437430414.65,186764.0,13957800000.0,255.69,3215280000.0,14400.0,330.16929513,
2018-01-04,5194453690.26,225860.0,13403400000.0,245.47,3481550000.0,15650.0,485.66297458,
2018-01-05,7836194763.36,197217.0,13164800000.0,241.03,1710600000.0,14225.0,370.06491653,
2018-01-06,4062482916.76,173712.0,13645300000.0,249.77,2264740000.0,14100.0,332.88727796,
2018-01-07,3764573899.51,143412.0,16178100000.0,296.05,1055400000.0,13275.0,176.3400634,
2018-01-08,2869497081.88,146511.0,15726800000.0,287.73,1182080000.0,14025.0,168.23044497,
2018-01-09,2755253420.5,145848.0,13920200000.0,254.61,940825000.0,13475.0,167.3666241,
2018-01-10,2317186688.34,140304.0,13566300000.0,248.07,1009910000.0,13875.0,165.92200852,
2018-01-11,2056890952.41,120843.0,13758400000.0,251.52,1079390000.0,14675.0,134.128334,
2018-01-12,2144853933.77,116988.0,13888400000.0,252.52,1124420000.0,15283.0,133.128334,
